	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
5417	281347-281398	281398	281347	[R1]c1c(nc(s1)Nc2cccnc2)c3cccc(c3)C#N	[R1]n1cncn1	[R1]n1ccnc1	5.82	6.25	0.4299999999999997	-1	843.0
5418	281398-281444	281444	281398	[R1]Nc1nc(c(s1)n2cncn2)c3cccc(c3)C#N	[R1]c1ccccn1	[R1]c1cccnc1	5.75	5.82	0.07000000000000027	-1	307.0
5419	281398-563837	563837	281398	[R1]Nc1nc(c(s1)n2cncn2)c3cccc(c3)C#N	[R1]C(=O)O	[R1]c1cccnc1	5.55	5.82	0.2700000000000005	-1	307.0
5420	281444-563837	563837	281444	[R1]Nc1nc(c(s1)n2cncn2)c3cccc(c3)C#N	[R1]C(=O)O	[R1]c1ccccn1	5.55	5.75	0.20000000000000015	-1	307.0
5421	282609-282662	282609	282662	[R1]c1ccc2c(c(cnc2n1)C(=O)NCc3ccc(cc3)Cl)O	[R1]N	[R1]C	5.2	5.79	0.5899999999999999	-1	842.0
5422	282610-282657	282657	282610	[R1]c1ccc2c(c(cnc2n1)C(=O)NCc3ccccc3)O	[R1]C	[R1]N	6.2	6.2	0.0	-1	841.0
5423	282632-282640	282640	282632	[R1]c1c2ccc(nc2ncc1Cc3ccccc3)C	[R1]S	[R1]O	5.06	5.38	0.3200000000000003	-1	840.0
5424	282657-282682	282682	282657	[R1]NC(=O)c1cnc2c(c1O)ccc(n2)C	[R1]C1CCC(CC1)C	[R1]Cc1ccccc1	5.25	6.2	0.9500000000000002	-1	839.0
5425	282657-282700	282700	282657	[R1]CNC(=O)c1cnc2c(c1O)ccc(n2)C	[R1]Cc1ccccc1	[R1]c1ccccc1	6.14	6.2	0.0600000000000005	-1	838.0
5426	282657-282707	282657	282707	[R1]CNC(=O)c1cnc2c(c1O)ccc(n2)C	[R1]c1ccccc1	[R1]c1ccco1	6.2	6.52	0.3199999999999994	-1	838.0
5427	282662-282690	282690	282662	[R1]c1ccc(cc1)CNC(=O)c2cnc3c(c2O)ccc(n3)C	[R1]F	[R1]Cl	5.78	5.79	0.009999999999999787	-1	865.0
5428	282662-282691	282691	282662	[R1]c1ccc(cc1)CNC(=O)c2cnc3c(c2O)ccc(n3)C	[R1]OC	[R1]Cl	5.36	5.79	0.4299999999999997	-1	865.0
5429	282662-282699	282662	282699	[R1]c1ccc(cc1)CNC(=O)c2cnc3c(c2O)ccc(n3)C	[R1]Cl	[R1]C	5.79	5.8	0.009999999999999787	-1	865.0
5430	282662-282700	282662	282700	[R1]CNC(=O)c1cnc2c(c1O)ccc(n2)C	[R1]c1ccc(cc1)Cl	[R1]Cc1ccccc1	5.79	6.14	0.34999999999999964	-1	838.0
