	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
2916	298876-367654	298876	367654	[R1]C(=O)Nc1ccc(cc1)S(=O)(=O)Nc2cccc(c2)S(=O)(=O)N	[R1]CCCN	[R1]N	1.11	8.0	6.89	1	67.0
2917	299333-299338	299333	299338	[R1]C(=O)NC1Cc2ccc(cc2C1)S(=O)(=O)N	[R1]C1CCCCC1	[R1]CCC	6.93	7.34	0.41000000000000014	-1	87.0
2918	299333-299406	299333	299406	[R1]C(=O)NC1Cc2ccc(cc2C1)S(=O)(=O)N	[R1]C1CCCCC1	[R1]C(CCC)CCC	6.93	9.05	2.120000000000001	1	87.0
2919	30046-377138	377138	30046	[R1]CC12C(C3C(CO1)OCO3)OC(O2)(C)C	[R1]NS(=O)(=O)N	[R1]OS(=O)(=O)N	3.52	6.46	2.94	1	92.0
2920	30304-377140	377140	30304	[R1]CC12C(C3C(CO1)OC(O3)C)OC(O2)(C)C	[R1]NS(=O)(=O)N	[R1]OS(=O)(=O)N	3.52	6.7	3.18	1	81.0
2921	307002-311583	307002	311583	[R1]C(=O)C(C)S(=O)(=O)c1cc(c(cc1S(=O)(=O)N)C)Cl	[R1]O	[R1]NN	6.09	6.27	0.17999999999999972	-1	454.0
2922	308829-311272	311272	308829	[R1]S(=O)(=O)c1cc(c(cc1S(=O)(=O)N)C)Cl	[R1]CC(=O)O	[R1]C(C)C(=O)OC	6.26	6.61	0.3500000000000005	-1	453.0
2923	308829-311583	311583	308829	[R1]C(=O)C(C)S(=O)(=O)c1cc(c(cc1S(=O)(=O)N)C)Cl	[R1]NN	[R1]OC	6.27	6.61	0.34000000000000075	-1	454.0
2924	309082-311506	311506	309082	[R1]C(=O)CS(=O)(=O)c1cc(c(cc1S(=O)(=O)N)C)Cl	[R1]OC	[R1]NN	8.02	8.04	0.01999999999999957	-1	452.0
2925	309730-309922	309922	309730	[R1]C(=O)NCCc1ccc(cc1)S(=O)(=O)N	[R1]c1ccccc1S	[R1]CCS	7.54	7.62	0.08000000000000007	-1	636.0
