	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
11662	1565323-1565358	1565323	1565358	[R1]NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]C(=O)COC	[R1]S(=O)(=O)N(C)C	6.17	6.6	0.4299999999999997	-1	177.0
11663	1565323-1565359	1565323	1565359	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]C1CCOC1	6.17	6.87	0.7000000000000002	-1	178.0
11664	1565323-1565360	1565323	1565360	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]C1CCCO1	6.17	6.43	0.2599999999999998	-1	178.0
11665	1565323-1565361	1565323	1565361	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]C1CCCOC1	6.17	6.2	0.03000000000000025	-1	178.0
11666	1565323-1565362	1565323	1565362	[R1]CC(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]OC	[R1]C#N	6.17	6.86	0.6900000000000004	-1	179.0
11667	1565323-1565364	1565364	1565323	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccc(cc1)C(F)(F)F	[R1]COC	5.84	6.17	0.3300000000000001	-1	178.0
11668	1565323-1565365	1565323	1565365	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]C(C)(C)C	6.17	6.42	0.25	-1	178.0
11669	1565323-1565366	1565323	1565366	[R1]CC(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]OC	[R1]C(C)(C)C	6.17	6.4	0.23000000000000045	-1	179.0
11670	1565323-1565367	1565323	1565367	[R1]CC(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]OC	[R1]C1CCC1	6.17	6.52	0.34999999999999964	-1	179.0
11671	1565323-1565368	1565323	1565368	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]C1CC1(F)F	6.17	6.63	0.46	-1	178.0
11672	1565323-1565369	1565369	1565323	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccc(cc1)n2cccn2	[R1]COC	5.77	6.17	0.4000000000000004	-1	178.0
11673	1565323-1565370	1565370	1565323	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]C(C)CC	[R1]COC	5.92	6.17	0.25	-1	178.0
11674	1565323-1565371	1565371	1565323	[R1]CC(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]CC(=O)N(C)C	[R1]OC	5.97	6.17	0.20000000000000015	-1	179.0
11675	1565323-1565377	1565323	1565377	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]COC	[R1]c1ccc(s1)S(=O)(=O)C	6.17	6.71	0.54	-1	178.0
11676	1565323-1565379	1565323	1565379	[R1]CC(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]OC	[R1]C(C)(C)O	6.17	6.76	0.5899999999999999	-1	179.0
11677	1565323-1565380	1565323	1565380	[R1]CC(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]OC	[R1]CC	6.17	6.71	0.54	-1	179.0
11678	1565323-1565381	1565323	1565381	[R1]CC(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]OC	[R1]CC(F)(F)F	6.17	6.6	0.4299999999999997	-1	179.0
11679	1565323-1565382	1565382	1565323	[R1]CC(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]CC(C)C	[R1]OC	5.97	6.17	0.20000000000000015	-1	179.0
11680	1565323-1565383	1565323	1565383	[R1]CC(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]OC	[R1]CCC	6.17	6.39	0.21999999999999972	-1	179.0
11681	1565323-1565385	1565385	1565323	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccc2c(c1)OCO2	[R1]COC	6.09	6.17	0.08000000000000007	-1	178.0
11682	1565323-1565386	1565323	1565386	[R1]CC(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]OC	[R1]C1COC1	6.17	6.71	0.54	-1	179.0
