	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
425	1363284-1363335	1363335	1363284	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]NS(=O)(=O)c1ccc(cc1)F	[R1]C(=O)N1CCC(CC1)CCN	5.31	5.39	0.08000000000000007	-1	179.0
426	1363284-1363337	1363284	1363337	[R1]C(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]N1CCC(CC1)CCN	[R1]OC1CCC(CC1)N	5.39	5.61	0.22000000000000064	-1	200.0
427	1363295-1363321	1363295	1363321	[R1]NC(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]CC1CCC(CC1)O	[R1]C1CCCCC1	5.54	5.79	0.25	-1	181.0
428	1363295-1363323	1363295	1363323	[R1]NC(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]CC1CCC(CC1)O	[R1]C1CCC(CC1)C	5.54	6.13	0.5899999999999999	-1	181.0
429	1363295-1363324	1363295	1363324	[R1]NC(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]CC1CCC(CC1)O	[R1]C1CCC(CC1)O	5.54	5.91	0.3700000000000001	-1	181.0
430	1363295-1363325	1363295	1363325	[R1]NC(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]CC1CCC(CC1)O	[R1]C1CCN(CC1)CCO	5.54	5.75	0.21	-1	181.0
431	1363295-1363326	1363295	1363326	[R1]NC(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]CC1CCC(CC1)O	[R1]C1CCN(CC1)CCCN	5.54	5.89	0.34999999999999964	-1	181.0
432	1363295-1363327	1363295	1363327	[R1]C(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]NCC1CCC(CC1)O	[R1]N1CCC2CCCCC2C1	5.54	6.3	0.7599999999999998	-1	200.0
433	1363295-1363328	1363295	1363328	[R1]C(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]NCC1CCC(CC1)O	[R1]N1CCc2ccccc2C1	5.54	5.81	0.2699999999999996	-1	200.0
434	1363295-1363329	1363295	1363329	[R1]NC(=O)c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]CC1CCC(CC1)O	[R1]c1ccc(cc1)F	5.54	5.68	0.13999999999999968	-1	181.0
435	1363295-1363330	1363295	1363330	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]C(=O)NCC1CCC(CC1)O	[R1]NC(=O)C1CCC(CC1)C	5.54	5.63	0.08999999999999986	-1	179.0
436	1363295-1363332	1363295	1363332	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]C(=O)NCC1CCC(CC1)O	[R1]NC(=O)C1CCN(CC1)CCN	5.54	5.6	0.05999999999999961	-1	179.0
437	1363295-1363333	1363295	1363333	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]C(=O)NCC1CCC(CC1)O	[R1]NC(=O)C1CCC(CC1)N	5.54	5.65	0.11000000000000032	-1	179.0
438	1363295-1363334	1363334	1363295	[R1]c1cc(cc(c1)Oc2ccc(cc2)C(=N)N)Oc3ccc(cc3)C(=N)N	[R1]NC(=O)C1CCN(CC1)CCO	[R1]C(=O)NCC1CCC(CC1)O	5.38	5.54	0.16000000000000014	-1	179.0
